"donor_id","true_age","predicted_age","n_cells_aggregated"
"aida:SG_HEL_H501",37,35.2490408825436,356
"aida:SG_HEL_H504",45,44.7824483047083,490
"aida:TH_MAH_H001",32,22.9237086444483,719
"aida:TH_MAH_H002",25,24.4945788277999,412
"aida:TH_MAH_H003",30,40.6468217019158,674
"aida:TH_MAH_H004",38,22.5241445195794,862
"aida:TH_MAH_H005",41,29.3284063974971,424
"aida:TH_MAH_H006",32,25.0418081059525,1164
"aida:TH_MAH_H007",45,38.9369313421578,1341
"aida:TH_MAH_H008",31,28.6762397042952,702
"aida:TH_MAH_H009",41,35.233240433417,464
"aida:TH_MAH_H010",42,31.9138942506851,611
"aida:TH_MAH_H011",65,30.4231742541394,604
"aida:TH_MAH_H012",27,22.0701445186935,1045
"aida:TH_MAH_H013",38,38.041561313884,342
"aida:TH_MAH_H014",22,21.5049585553458,649
"aida:TH_MAH_H015",28,27.7526073306534,314
"aida:TH_MAH_H016",40,53.2518131371903,428
"aida:TH_MAH_H017",36,57.9741310774255,515
"aida:TH_MAH_H018",49,46.3618938655692,349
"aida:TH_MAH_H019",27,27.4260825259108,558
"aida:TH_MAH_H020",45,38.5066383136931,598
"aida:TH_MAH_H021",31,31.5905383589673,549
"aida:TH_MAH_H022",41,29.7535271255388,473
"aida:TH_MAH_H023",41,24.6153276891521,718
"aida:TH_MAH_H024",57,39.0225062374715,395
"aida:TH_MAH_H025",53,40.1753420831585,606
"aida:TH_MAH_H026",28,24.9949004374955,493
"aida:TH_MAH_H027",21,31.9087588536989,680
"aida:TH_MAH_H028",38,33.9516202742559,673
"aida:TH_MAH_H029",26,21.778188895056,505
"aida:TH_MAH_H030",31,34.1716644763741,430
"aida:TH_MAH_H031",25,28.5390712334042,523
"aida:TH_MAH_H032",30,46.8770166248275,463
"aida:TH_MAH_H033",29,33.7889235883954,538
"aida:TH_MAH_H034",46,13.8346249397151,518
"aida:TH_MAH_H035",41,30.9891950333954,440
"aida:TH_MAH_H036",46,42.0494183023657,1107
"aida:TH_MAH_H037",45,47.635529444167,683
"aida:TH_MAH_H038",19,14.2743063419842,295
"aida:TH_MAH_H039",26,23.4762190082095,492
"aida:TH_MAH_H040",32,24.8674450066151,621
"aida:TH_MAH_H041",29,27.926968424612,542
"aida:TH_MAH_H042",53,37.185576785474,603
"aida:TH_MAH_H043",31,38.0098978647432,550
"aida:TH_MAH_H044",31,30.4232995437323,487
"aida:TH_MAH_H045",27,31.9845572164536,480
"aida:TH_MAH_H046",45,33.226453375466,523
"aida:TH_MAH_H047",32,35.2595678644669,384
"aida:TH_MAH_H048",38,35.5952020976756,484
"aida:TH_MAH_H049",45,28.4798415113863,495
"aida:TH_MAH_H050",48,43.1505610519285,728
"aida:TH_MAH_H051",23,23.2323773834758,360
"aida:TH_MAH_H052",36,25.5096074919076,460
"aida:TH_MAH_H053",27,34.2009702278618,665
"aida:TH_MAH_H054",39,53.8798093303022,434
"aida:TH_MAH_H055",49,34.4716005352434,579
"aida:TH_MAH_H056",22,32.3369573600897,549
"aida:TH_MAH_H057",39,27.4343789051734,474
"aida:TH_MAH_H058",34,24.9606317251089,679
"aida:TH_MAH_H059",31,25.0022971477919,801
