donor_id,true_age,predicted_age,predicted_age_sd,n_cells,pseudocell_n
459_460,87.0,75.39589803743698,6.189076616041503,100,100
457_458,73.0,73.1518247370009,7.402677476479166,397,100
454_455,79.0,84.92289496780023,5.715684087543523,374,100
446_447,72.0,69.39247704674031,6.973143633083013,162,100
443_444,29.0,46.43172187482535,5.832312031652376,166,100
455_456,80.0,72.7221748357993,6.570327610633577,176,100
456_457,76.0,75.95822050595478,6.122976306787143,263,100
458_459,84.0,72.22850780200409,7.000694290639513,261,100
793_794,78.0,68.65498409522604,4.168669786579599,23,100
451_452,89.0,83.03328107724023,4.516387580052318,189,100
461_462,61.0,56.59149399575007,7.219466915601781,340,100
463_464,86.0,77.84832900112816,6.648036043021203,291,100
450_451,84.0,77.47127721367332,6.280861160956694,61,100
449_450,85.0,87.72602393963741,5.22551448926119,403,100
460_461,58.0,65.14280280751049,7.1121947171264175,218,100
433_434,80.0,78.06793787957636,5.749726156480493,314,100
464_465,76.0,67.62653698245498,7.348028119194529,292,100
448_449,82.0,80.71664301603556,6.705928860730124,138,100
432_433,78.0,65.15396304513123,5.859074059627699,170,100
452_453,77.0,82.4194871606412,5.85440836917293,313,100
462_463,83.0,83.87497450067217,6.512263614322288,364,100
447_448,66.0,75.0280427720634,6.238961739401144,92,100
431_432,78.0,56.92335926578595,6.400812079706088,72,100
437_438,21.0,35.61342027659698,5.961905018252304,154,100
367_368,65.0,69.6367102860334,7.245654492639392,407,100
366_367,35.0,43.009854933391544,6.50531286952664,320,100
364_365,42.0,36.27893015232278,6.576621026580024,307,100
435_436,67.0,72.95035835431024,6.786352520483571,341,100
361_362,56.0,65.69452183501531,8.030939170581942,341,100
438_439,32.0,36.48517887795969,6.654737694394405,194,100
365_366,67.0,68.96805247976238,6.4167840310926945,263,100
439_440,71.0,59.433307347444455,6.372537235127582,201,100
436_437,45.0,56.05142172713104,6.292996928498843,601,100
360_361,46.0,39.194657210526096,6.621874889174586,159,100
434_435,78.0,75.39516436474709,6.177428618723186,205,100
363_364,66.0,50.08235811549685,8.15387996242742,110,100
426_427,63.0,68.03759915683158,5.415818616670457,221,100
359_360,58.0,64.46296248646905,7.218604722565336,511,100
356_357,28.0,51.577990961299456,6.777986197172856,282,100
429_430,87.0,74.87577610246939,6.26102151000891,443,100
422_423,53.0,59.333775571363205,7.122460118458728,358,100
358_359,52.0,66.95454161036605,5.8193578777296455,266,100
425_426,50.0,59.13228138263776,6.875718024008839,367,100
357_358,39.0,50.032121635176374,7.2221166857637,286,100
427_428,67.0,73.8227123411603,6.554906709645903,289,100
441_442,70.0,50.71751517564906,6.675593544913572,161,100
423_424,59.0,60.88501478645476,6.570821285151892,85,100
424_425,78.0,68.49685736321688,5.412451606465596,83,100
428_429,75.0,65.77894400736066,6.446528306371176,256,100
415_416,80.0,61.72017827978951,6.791378310677781,454,100
1073_1074,68.0,65.23965486368185,6.4315654220576315,337,100
416_417,63.0,64.07923136164584,7.775649478574892,412,100
442_443,58.0,64.621248234236,7.69099976244984,360,100
399_400,49.0,57.63561278781218,6.303612770563624,344,100
419_420,72.0,61.78864651593429,6.850675055362946,101,100
394_395,37.0,52.12816267357091,6.563989814721789,446,100
398_399,55.0,50.11845583700476,6.2783875422520765,213,100
417_418,78.0,62.41201290221404,5.844127604258546,257,100
418_419,76.0,66.7002933490659,7.741929546997389,192,100
395_396,66.0,77.86524128692294,8.049112004570285,316,100
396_397,57.0,47.38689296089122,7.932614654167101,195,100
1072_1073,59.0,52.682931518947136,7.390182741154517,255,100
368_369,36.0,37.1113935190018,7.1902001054248315,169,100
